date,TRUUSDT,ARKMUSDT,PHBUSDT,ACTUSDT,IOUSDT,WUSDT,ACEUSDT,GLMRUSDT,GTCUSDT,WIFUSDT,HFTUSDT,MBOXUSDT,HIGHUSDT,ARUSDT,SXTUSDT,EIGENUSDT,ATAUSDT,RAREUSDT,1000CATUSDT
2026-03-24,0.8735495598376146,0.4206131969312612,0.28234443927273034,0.26361851395819114,0.24741797773167573,0.21874813789594102,0.21578800398980535,0.14358175623385624,0.22557439767757406,0.20481854113603176,0.05101269376040206,0.06007853295392907,0.19704390173984154,0.13036715124956721,0.12341378951091264,0.17261045778540243,0.06693781775615597,0.07065545375227122,0.10047942788687969
2026-03-25,0.6125017320714382,0.421934164130614,0.2627381051422901,0.3043481608341704,0.30375344388338194,0.24038882706957596,0.1744010011763337,0.2142887080553051,0.24587110032959375,0.1959415640384234,0.23700233416238337,0.17551356017426617,0.2768847603527839,0.17789733282186465,0.20787626864263697,0.16040663286823906,0.1836240688871713,0.13757875654909038,0.13250188661745502
2026-03-26,0.9211325252970495,0.4114293525937009,0.23452752724997847,0.26669883321320237,0.2735740168709312,0.21846650081465535,0.18975686371609038,0.1482064808243492,0.39491371799633707,0.22101267384904696,0.23220592498246695,0.22057974462339833,0.23179644093075943,0.17003627713387945,0.19384620428280588,0.1499857054725577,0.2217841802026707,0.1922225184379166,0.1432467461552534
2026-03-27,0.8613666992890985,0.45240512448539233,0.27191362927444457,0.29598319072915,0.25401203130387257,0.26798454046807724,0.28819697268166017,0.2074126868378077,0.37720785426374415,0.2131511612282724,0.262496411161627,0.14167475567573104,0.21044271670051853,0.20544962612418002,0.18978002119074996,0.16283966413051357,0.17151049662149753,0.2151934404314839,0.16087851511364665
2026-03-28,1.0478721603948424,0.4666545231861225,0.3634964824460051,0.31796191227538556,0.29524318000545946,0.26843276747907663,0.3214761677031738,0.215869576023444,0.16768170283196415,0.23592162217240042,0.21053815065244133,0.21735755812255841,0.20535649552102916,0.21409179554556487,0.20439440717954951,0.20224528194330296,0.2465097968836274,0.12104908430670437,0.16664407806847575
2026-03-29,1.0955794834722212,0.45646511087211156,0.36515686992262425,0.34939079131509865,0.3084684299905683,0.2835483301648286,0.23457083743472257,0.26803798056191297,0.22608230821288006,0.19187808743738333,0.26976168682423624,0.24784000936708608,0.07846495685055443,0.2087167336574303,0.13065811434563585,0.2065675713108243,0.19906198001337433,0.21358347053214516,0.040335973060438415
2026-03-30,0.8247736964727186,0.46158688750335863,0.36983234717885155,0.3150636331229649,0.17452115889225425,0.27261824550861047,0.27441819788664407,0.34040209252269993,0.0998437860897431,0.2355279950866191,0.1654263399276277,0.06252509144679912,0.17866951137354678,0.20872023514864538,0.20604781665956928,0.20166269517644334,0.11370453669757043,0.12329885718729339,0.09095339315562588
2026-03-31,0.954558033006424,0.46801389300012425,0.3380935909527984,0.3206192695159399,0.17470664861097254,0.2592587434471241,0.2435053134206207,0.3332890833242031,0.07184366121364051,0.22911638281575036,0.22544213869000365,0.1727424622878461,0.15386578126603762,0.19367801957834493,0.23867346264338765,0.2225264507325063,0.12184849023633745,0.1334711530531904,0.14764952444215093
